product_id,product_title,color,storage,grade,price_thb,original_price_thb,accessories,warranty,url
3,iPhone 12 Pro Max,Graphite,256GB,ดี,13000,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Graphite,256GB,พอใช้,12500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Graphite,512GB,ดีเยี่ยม,14500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Graphite,512GB,ดี,14000,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Graphite,512GB,พอใช้,13500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Gold,128GB,ดีเยี่ยม,12500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Gold,128GB,ดี,12000,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Gold,128GB,พอใช้,11500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Gold,256GB,ดีเยี่ยม,13500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Gold,256GB,ดี,13000,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Gold,256GB,พอใช้,12500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Gold,512GB,ดีเยี่ยม,14500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Gold,512GB,ดี,14000,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Gold,512GB,พอใช้,13500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Silver,128GB,ดีเยี่ยม,12500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Silver,128GB,ดี,12000,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Silver,128GB,พอใช้,11500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Silver,256GB,ดีเยี่ยม,13500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Silver,256GB,ดี,13000,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Silver,256GB,พอใช้,12500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Silver,512GB,ดีเยี่ยม,14500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Silver,512GB,ดี,14000,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
3,iPhone 12 Pro Max,Silver,512GB,พอใช้,13500,35990,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-12-pro-max
4,iPhone 15 Pro Max,Black Titanium,256GB,ดีเยี่ยม,26700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Black Titanium,256GB,ดี,26200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Black Titanium,256GB,พอใช้,25700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Black Titanium,512GB,ดีเยี่ยม,27700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Black Titanium,512GB,ดี,27200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Black Titanium,512GB,พอใช้,26700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Black Titanium,1TB,ดีเยี่ยม,28700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Black Titanium,1TB,ดี,28200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Black Titanium,1TB,พอใช้,27700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,White Titanium,256GB,ดีเยี่ยม,26700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,White Titanium,256GB,ดี,26200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,White Titanium,256GB,พอใช้,25700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,White Titanium,512GB,ดีเยี่ยม,27700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,White Titanium,512GB,ดี,27200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,White Titanium,512GB,พอใช้,26700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,White Titanium,1TB,ดีเยี่ยม,28700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,White Titanium,1TB,ดี,28200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,White Titanium,1TB,พอใช้,27700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Blue Titanium,256GB,ดีเยี่ยม,26700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Blue Titanium,256GB,ดี,26200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Blue Titanium,256GB,พอใช้,25700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Blue Titanium,512GB,ดีเยี่ยม,27700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Blue Titanium,512GB,ดี,27200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Blue Titanium,512GB,พอใช้,26700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Blue Titanium,1TB,ดีเยี่ยม,28700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Blue Titanium,1TB,ดี,28200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Blue Titanium,1TB,พอใช้,27700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Natural Titanium,256GB,ดีเยี่ยม,26700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Natural Titanium,256GB,ดี,26200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Natural Titanium,256GB,พอใช้,25700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Natural Titanium,512GB,ดีเยี่ยม,27700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Natural Titanium,512GB,ดี,27200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Natural Titanium,512GB,พอใช้,26700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Natural Titanium,1TB,ดีเยี่ยม,28700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Natural Titanium,1TB,ดี,28200,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
4,iPhone 15 Pro Max,Natural Titanium,1TB,พอใช้,27700,46500,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ | *ไม่มีติดฟิล์ม ไม่มีเคสแถมให้,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/iphone-15-pro-max
5,iPhone 16 pro,Black Titanium,128GB,ดีเยี่ยม,26300,-,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/payday❤️‍🔥-iphone-16-pro
5,iPhone 16 pro,Black Titanium,128GB,ดี,25800,-,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/payday❤️‍🔥-iphone-16-pro
5,iPhone 16 pro,Black Titanium,128GB,พอใช้,25300,-,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/payday❤️‍🔥-iphone-16-pro
5,iPhone 16 pro,Black Titanium,256GB,ดีเยี่ยม,27900,-,สินค้าจะบรรจุในกล่องของคอมพ์เอเชีย (ไม่ใช่กล่องเดิมของเครื่อง) | *ไม่มีอะแดปเตอร์-หัวชาร์จ และสายชาร์จแถมให้ค่ะ,รับประกันสินค้า 1 เดือน,https://compasia.co.th/collections/all-smartphones/products/payday❤️‍🔥-iphone-16-pro
